,Collision,Sick,reachedGoal,Time,ShortestDistanceAverage,ShortestDistanceMedian
55,2,4,20,18.8499755859375,4.625649929046631,6.004193782806396
56,0,6,19,-1.0,5.240008354187012,4.5147881507873535
57,5,5,19,-1.0,4.517208576202393,4.193738460540771
58,8,5,19,-1.0,8.452066421508789,8.277070999145508
59,1,5,20,22.1800537109375,4.23855447769165,4.047494888305664
60,0,7,20,18.679931640625,4.373844623565674,5.756821632385254
61,0,4,20,19.780029296875,4.733158111572266,4.547120094299316
62,0,4,20,20.2099609375,5.621867656707764,8.743547439575195
63,2,5,20,20.7100830078125,5.293773651123047,3.042866468429565
64,1,6,20,22.2698974609375,4.481488227844238,7.599564075469971
65,4,5,20,19.1800537109375,6.405104637145996,3.203751802444458
66,0,5,20,18.31005859375,6.921497344970703,9.858036994934082
67,0,5,19,-1.0,4.602168560028076,10.904643058776855
68,1,5,0,-1.0,4.350060939788818,3.141584634780884
69,0,6,0,-1.0,4.684816837310791,3.275632858276367
70,0,7,0,-1.0,7.4083709716796875,8.20592212677002
71,6,4,4,-1.0,7.972421169281006,11.471080780029297
72,3,6,20,22.0,6.283223152160644,15.870287895202637
73,2,5,18,-1.0,7.492726325988769,7.835601806640625
74,1,8,20,21.447998046875,6.185349941253662,4.667472839355469
75,7,6,20,22.4320068359375,6.356267929077148,6.09328031539917
76,3,5,19,-1.0,5.098929405212402,7.771205902099609
77,0,4,20,19.6923828125,7.490262508392334,5.065027236938477
78,0,5,20,19.72998046875,3.7978675365448,2.172276020050049
79,2,5,20,22.4000244140625,3.917031288146972,5.415177345275879
80,0,5,20,21.7099609375,5.150746345520019,3.334721565246582
81,0,7,20,18.9599609375,5.196260452270508,12.724786758422852
82,0,4,20,19.050048828125,5.400512218475342,3.9574239253997803
83,0,4,20,22.22998046875,4.9649858474731445,3.412194728851318
84,0,5,20,18.5799560546875,6.98261833190918,12.520513534545898
85,0,6,20,18.56005859375,5.6796088218688965,4.217075347900391
86,2,5,20,19.260009765625,7.030769824981689,5.926331996917725
87,2,6,20,21.469970703125,5.336299419403076,2.693428754806518
88,2,4,20,21.6600341796875,5.03635311126709,2.987325668334961
89,0,4,20,19.6300048828125,7.006417751312256,2.656895399093628
90,0,4,20,20.2799072265625,7.260217666625977,6.945025444030762
91,0,7,20,23.760009765625,6.318329334259033,6.159115791320801
92,0,7,20,18.56005859375,5.8376641273498535,6.111331939697266
93,4,4,20,20.0899658203125,5.398804664611816,8.138026237487793
94,1,6,19,-1.0,4.035219192504883,2.552263498306274
95,1,4,20,23.679931640625,6.797321796417236,6.330636024475098
96,3,5,20,20.239990234375,4.21193790435791,10.429908752441406
97,7,5,20,19.260009765625,4.6668314933776855,6.996811389923096
98,1,4,20,18.93017578125,5.608466148376465,10.590795516967773
99,0,6,20,21.06982421875,5.26315975189209,6.784090042114258
100,0,4,19,-1.0,5.616176128387451,11.76292896270752
101,0,6,20,19.25,5.594680309295654,3.965524196624756
102,6,6,20,19.969970703125,4.103167533874512,6.861660480499268
103,0,5,20,23.840087890625,6.257089138031006,8.135995864868164
104,0,4,20,21.110107421875,6.205141067504883,10.463556289672852
105,2,6,20,18.669921875,5.178071975708008,3.950616598129272
106,1,4,20,21.760009765625,7.133292198181152,3.933979749679565
107,9,4,20,20.869873046875,5.674330234527588,2.811527967453003
108,4,5,20,22.4501953125,4.153058052062988,9.467157363891602
109,0,6,20,20.260009765625,5.192234039306641,3.578923463821411
110,5,5,20,18.929931640625,6.098101615905762,5.579302787780762
111,0,4,20,18.619873046875,5.7567830085754395,5.55889892578125
112,0,5,20,21.64013671875,4.4950408935546875,10.881996154785156
113,6,5,19,-1.0,4.353185653686523,5.334532260894775
114,0,5,20,19.099853515625,5.141017436981201,4.031213283538818
115,1,5,20,21.77001953125,6.458150386810303,4.803879261016846
116,0,5,20,21.91015625,4.743757247924805,8.672006607055664
117,0,4,20,18.849853515625,5.669635772705078,9.967357635498047
118,0,7,20,18.68017578125,4.680665016174316,9.546575546264648
119,10,5,20,22.35986328125,4.979221820831299,3.588791370391845
120,2,5,20,18.68994140625,7.091074466705322,5.158951759338379
121,0,6,20,19.22998046875,7.592070579528809,13.5899076461792
122,0,5,20,23.25,7.234274864196777,11.508394241333008
123,1,4,20,19.280029296875,5.24565315246582,2.975290298461914
124,0,4,20,19.130126953125,5.001139640808105,5.288449287414551
125,0,4,19,-1.0,7.315163612365723,4.556005001068115
126,7,5,20,23.56005859375,4.846730709075928,5.875343322753906
127,1,4,20,21.719970703125,7.105817794799805,12.909236907958984
128,0,5,20,20.739990234375,7.539215564727783,13.349836349487305
129,0,5,20,20.699951171875,6.256500720977783,10.111631393432617
130,7,4,20,22.080078125,5.756413459777832,3.057416439056396
131,0,4,20,20.06982421875,4.9865641593933105,8.88772201538086
132,0,6,20,19.27001953125,6.933274745941162,2.922367572784424
133,1,5,19,-1.0,3.927136659622192,7.596582412719727
134,2,4,20,22.280029296875,6.253746509552002,6.571921348571777
135,0,6,20,19.31005859375,4.699444770812988,9.372171401977539
136,0,5,20,19.099853515625,4.110885143280029,5.152113914489746
137,3,4,20,23.2900390625,6.967728614807129,5.6621904373168945
138,0,4,20,22.719970703125,5.189971923828125,4.2066450119018555
139,0,4,20,19.570068359375,4.749044895172119,5.382424831390381
140,4,5,20,22.330078125,6.628086566925049,6.99470853805542
141,0,4,20,19.39990234375,4.011538028717041,8.656076431274414
142,4,4,20,21.43017578125,5.026154041290283,5.992772579193115
143,0,4,20,21.68994140625,7.212490558624268,11.339824676513672
144,0,5,20,21.35986328125,4.822141170501709,11.367974281311035
145,0,4,20,18.91015625,3.83989405632019,2.50749135017395
146,0,4,19,-1.0,4.845117092132568,5.019365310668945
147,0,4,19,-1.0,6.811184406280518,11.835115432739258
148,0,4,20,20.85986328125,7.299566745758057,6.838260173797607
149,0,4,20,22.35009765625,7.713654518127441,3.746466636657715
150,0,5,20,21.89990234375,7.002776145935059,13.468820571899414
151,1,4,20,20.06005859375,6.086812019348144,3.02097225189209
152,1,5,20,21.639892578125,4.242583751678467,8.654497146606445
153,0,5,20,19.080078125,6.542026996612549,4.91119909286499
154,1,4,20,19.679931640625,4.788551330566406,8.364055633544922
155,0,4,20,29.2900390625,4.360428810119629,5.309018611907959
156,0,6,20,19.150146484375,4.398280143737793,4.979774475097656
157,3,4,20,22.0498046875,7.36548376083374,5.989656448364258
158,0,5,20,22.210205078125,6.624969482421875,5.173056602478027
159,0,4,20,21.769775390625,4.734066009521484,5.612232208251953
160,2,4,20,21.25,5.980169296264648,2.364307880401611
161,1,4,20,21.630126953125,5.807692527770996,6.852939605712891
162,0,6,20,19.56005859375,5.867130279541016,3.682747364044189
163,0,6,20,21.43994140625,6.4984517097473145,8.786117553710938
164,0,4,20,20.9599609375,4.695001125335693,10.132730484008789
165,0,6,20,18.6201171875,5.795782089233398,13.063661575317383
166,0,4,20,19.43994140625,7.477259635925293,5.74104118347168
167,3,5,20,21.6298828125,4.461032390594482,2.537325382232666
168,0,5,20,21.9501953125,6.594366073608398,3.989685297012329
169,0,5,20,19.829833984375,7.235323429107666,10.112281799316406
170,0,4,20,23.130126953125,7.602522373199463,8.93347454071045
171,0,4,18,-1.0,4.52787971496582,4.123101234436035
172,0,5,20,25.85986328125,3.641731739044189,5.5957441329956055
173,0,6,20,20.41015625,4.647104263305664,6.272519111633301
174,0,4,20,23.22998046875,6.0875935554504395,14.862247467041016
175,1,5,20,19.719970703125,6.5738677978515625,10.990198135375977
176,0,4,20,18.869873046875,6.8875370025634775,4.9230265617370605
177,4,7,19,-1.0,7.574687480926514,3.628416061401367
178,1,5,20,19.06005859375,7.055485248565674,4.168760299682617
179,1,4,19,-1.0,6.886747360229492,9.69087028503418
180,6,5,19,-1.0,6.230716228485107,5.013614654541016
181,0,4,20,19.550048828125,4.240189075469971,6.981611728668213
182,5,5,20,18.7099609375,4.125071048736572,5.529178619384766
183,2,4,20,18.7099609375,4.268836975097656,5.7750630378723145
184,0,6,20,19.400146484375,7.246129989624023,15.328841209411621
185,0,4,20,19.989990234375,4.667648792266846,12.720105171203613
186,7,4,20,22.06982421875,4.280356407165527,7.261278629302978
187,2,6,20,18.760009765625,5.54485559463501,4.587484836578369
188,0,4,20,20.719970703125,4.654435157775879,2.646652936935425
189,0,5,19,-1.0,8.189516067504883,8.184917449951172
190,0,5,20,21.259765625,4.639270305633545,5.9063334465026855
191,0,4,20,21.169921875,5.699612140655518,3.120417833328247
192,0,4,20,19.0302734375,4.610843181610107,4.355747699737549
193,0,4,20,18.23974609375,5.967410564422607,4.682466983795166
194,1,5,20,20.7099609375,5.98450231552124,13.982087135314941
195,0,4,20,21.09033203125,7.580089569091797,7.923136234283447
196,4,4,20,20.509765625,4.60854959487915,3.686450719833374
197,0,5,20,21.5400390625,4.625321388244629,8.873461723327637
198,0,4,20,19.30029296875,5.037508487701416,8.820256233215332
199,2,4,20,18.72998046875,7.266901969909668,12.461204528808594
200,4,5,19,-1.0,7.589542865753174,7.4583821296691895
201,0,5,20,20.60986328125,6.849468231201172,5.00916576385498
202,0,4,20,19.4296875,6.886678218841553,8.499714851379395
203,0,5,20,19.93017578125,6.491100788116455,13.549969673156738
204,5,4,20,22.02001953125,7.25893497467041,6.539546012878418
205,0,6,20,22.330078125,4.356443405151367,2.348030805587768
206,0,6,20,18.85986328125,7.6796441078186035,13.295183181762695
207,0,4,20,22.01025390625,5.535811424255371,5.515363693237305
208,0,5,20,21.93994140625,3.832763671875,6.788281440734863
209,0,6,20,22.93994140625,7.79905891418457,4.671321392059326
210,0,5,20,20.47998046875,5.897566318511963,5.07196569442749
211,0,4,20,22.580078125,6.878271102905273,8.104639053344727
212,0,4,20,22.14990234375,3.930628538131714,8.436138153076172
213,1,5,20,20.73974609375,4.651525020599365,3.904855728149414
214,4,5,20,18.98095703125,7.368720531463623,7.764126777648926
215,0,5,19,-1.0,7.211198329925537,7.36610746383667
216,3,5,20,21.25390625,5.6917524337768555,4.625426292419434
217,4,5,20,19.1103515625,7.02830171585083,10.692680358886719
218,2,5,20,18.6396484375,5.637055397033691,6.529971122741699
219,4,4,19,-1.0,4.00663948059082,3.155368566513061
220,0,6,20,19.51025390625,7.579634666442871,9.61192512512207
221,8,5,20,21.93994140625,7.308169841766357,7.977483749389648
222,3,4,20,19.5498046875,5.634487152099609,6.380441665649414
223,3,5,20,19.5400390625,5.795547008514404,11.257041931152344
224,0,5,20,19.2802734375,5.13106107711792,5.039656639099121
225,3,4,20,19.9296875,7.609420299530029,12.044839859008789
226,3,4,20,18.38037109375,4.899880409240723,5.160412788391113
227,0,5,20,19.08984375,6.261291980743408,5.45221471786499
228,0,4,20,19.39990234375,5.607303619384766,3.475944757461548
229,5,4,20,19.72998046875,5.333757400512695,12.612733840942383
230,0,4,20,19.8203125,6.208210468292236,8.928262710571289
231,0,6,20,19.9296875,5.522277355194092,2.862418413162231
232,0,5,20,19.9599609375,5.533052921295166,3.207334518432617
233,1,6,20,20.55029296875,5.8149356842041025,8.89356517791748
234,2,4,20,18.98974609375,7.278335094451904,3.152597665786743
235,0,6,20,22.06005859375,4.259642601013184,6.919128894805908
236,0,6,20,19.10986328125,5.563809871673584,5.172491073608398
237,0,4,20,18.76025390625,5.133896350860596,5.199299812316894
238,4,5,20,18.64990234375,5.606467723846435,11.300361633300781
239,8,5,20,20.4599609375,3.467878580093384,3.227038383483886
240,1,5,19,-1.0,4.481981754302978,5.314011096954346
241,14,5,19,-1.0,7.1794843673706055,6.4964985847473145
242,0,6,20,20.30029296875,5.404709339141846,4.86629056930542
243,0,5,20,19.73974609375,4.6552276611328125,4.169661521911621
244,0,4,20,21.5400390625,3.930624008178711,3.059408187866211
245,1,4,20,19.7001953125,4.146058559417725,3.299117088317871
246,3,4,20,18.3896484375,4.569029331207275,1.696802973747253
247,2,5,20,22.1103515625,5.217591285705566,6.843949794769287
248,0,7,20,23.5595703125,4.7819695472717285,4.527686595916748
249,0,5,20,18.4404296875,5.843636989593506,11.70286750793457
250,0,4,19,-1.0,4.673705577850342,6.390493869781494
251,0,4,19,-1.0,5.5466413497924805,3.087775707244873
252,0,4,20,21.19970703125,5.447734832763672,10.26068115234375
253,0,5,20,20.01025390625,6.823732376098633,2.781432151794433
254,2,4,20,19.4296875,4.431269645690918,3.276185512542724
255,0,5,20,21.27001953125,6.566839218139648,9.95029067993164
256,0,5,20,18.5703125,6.277928352355957,6.758355617523193
257,3,5,20,18.6396484375,4.497941017150879,3.638726711273193
258,0,4,19,-1.0,4.91370964050293,6.507747173309326
259,0,5,20,19.8203125,4.434403896331787,3.971416473388672
260,1,5,20,22.52978515625,6.981673717498779,5.8062286376953125
261,0,5,20,19.01025390625,6.787377834320068,11.015375137329102
262,5,5,20,21.52978515625,7.4810471534729,7.37949275970459
263,2,4,20,19.259765625,5.244405269622803,5.289518356323242
264,0,5,20,19.46044921875,5.7509260177612305,8.682857513427734
265,0,4,20,22.44970703125,5.315022945404053,7.984154224395752
266,0,5,20,21.35009765625,6.296130180358887,5.20054292678833
267,0,4,20,21.39013671875,5.797329425811768,10.522653579711914
268,2,4,20,21.4697265625,6.46166181564331,17.553810119628906
269,1,6,20,18.22021484375,4.831014156341553,2.816124200820923
270,6,6,20,19.1298828125,5.149570465087891,6.136715412139893
271,1,4,20,21.39990234375,4.346274852752685,6.9270920753479
272,0,5,20,25.8203125,7.383214473724365,7.356887340545654
273,7,7,20,21.3798828125,4.980659008026123,9.462383270263672
274,1,7,20,19.0400390625,5.400373935699463,1.75611937046051
275,0,6,20,25.4296875,5.304359436035156,4.8268890380859375
276,0,6,20,22.400390625,6.529698848724365,5.762516975402832
277,2,6,20,21.419921875,5.386648178100586,8.966657638549805
278,6,4,20,18.77978515625,7.583722114562988,17.76650619506836
279,10,5,20,20.68994140625,6.318634986877441,4.403409004211426
280,0,5,20,21.97021484375,6.970822811126709,4.984282493591309
281,0,4,20,18.68994140625,7.581371307373047,3.398588895797729
282,0,5,20,20.4599609375,6.761899948120117,4.665255069732666
283,0,4,20,19.31982421875,5.245221614837646,2.476072788238525
284,0,5,20,19.2900390625,6.442219734191894,10.13564682006836
285,0,5,19,-1.0,6.032061576843262,3.270381212234497
286,0,5,20,20.80029296875,7.785118103027344,11.040821075439453
287,0,4,20,19.27978515625,6.360519886016846,8.208587646484375
288,0,6,20,19.68017578125,6.885130882263184,10.586557388305664
289,0,5,20,18.60986328125,4.56339693069458,5.331014633178711
290,4,5,20,17.7900390625,7.497884273529053,14.781241416931152
291,0,5,20,21.41015625,6.378533840179443,10.771286010742188
292,0,4,20,19.73974609375,5.087493419647217,3.484012842178344
293,5,4,20,21.0,4.488617897033691,3.545543432235717
294,0,4,19,-1.0,6.9273762702941895,12.737834930419922
295,0,7,20,19.39990234375,6.59105110168457,14.66987419128418
296,1,4,20,19.14013671875,6.380090713500977,4.939070701599121
297,6,4,20,19.93994140625,5.444599151611328,4.362721920013428
298,0,5,20,19.3798828125,6.52437686920166,5.9421281814575195
299,0,4,20,17.9404296875,6.48046064376831,6.057448863983154
