,Collision,Sick,reachedGoal,Time,ShortestDistanceAverage,ShortestDistanceMedian
57,0,5,1,-1,8.208807945251465,9.163434028625488
58,0,5,1,-1,8.510273933410645,22.110355377197266
59,0,4,3,-1,8.220316886901855,8.997547149658205
60,0,5,3,-1,7.251022815704346,6.1520185470581055
61,0,4,5,-1,8.674567222595215,8.388007164001465
62,0,6,4,-1,9.360747337341309,20.10647201538086
63,3,7,2,-1,6.670945167541504,13.983089447021484
64,0,4,2,-1,9.016413688659668,19.526168823242188
65,0,5,5,-1,6.255550861358643,6.392303466796875
66,0,4,4,-1,7.182911396026611,6.340815544128418
67,0,4,6,-1,7.73510217666626,8.484156608581543
68,0,4,7,-1,7.65572452545166,14.357124328613281
69,0,4,4,-1,7.718721389770508,18.62908935546875
70,0,4,4,-1,6.934832572937012,10.828357696533203
71,0,4,3,-1,10.901708602905273,11.644745826721191
72,0,4,4,-1,9.5291748046875,23.328392028808594
73,0,6,2,-1,9.362412452697754,4.889833450317383
74,0,5,1,-1,7.538937568664551,6.260642528533935
75,0,4,3,-1,7.877154350280762,20.95815658569336
76,0,5,5,-1,6.965376853942871,7.256483554840088
77,0,4,3,-1,8.873190879821777,8.145675659179688
78,0,4,4,-1,9.149250030517578,22.07427978515625
79,0,4,5,-1,8.792994499206543,12.180723190307617
80,0,4,6,-1,6.87211799621582,12.194611549377441
81,0,6,6,-1,7.249194145202637,7.921855449676514
82,0,4,5,-1,7.809255599975586,15.251893997192383
83,0,4,6,-1,10.075210571289062,10.710546493530273
84,0,5,5,-1,10.386892318725586,15.14179801940918
85,0,4,7,-1,8.548563957214355,15.61306381225586
86,0,6,5,-1,9.725484848022461,10.474016189575195
87,0,4,3,-1,7.828827381134033,8.341363906860352
88,0,5,4,-1,6.647480487823486,12.350950241088867
89,0,5,6,-1,7.9543633460998535,4.606550693511963
90,0,4,2,-1,7.1908860206604,11.816974639892578
91,0,4,7,-1,7.185712814331055,8.400927543640137
92,0,4,4,-1,6.863280296325684,6.918992519378662
93,0,4,6,-1,7.459923267364502,7.757443904876709
94,0,4,2,-1,7.179892063140869,14.724197387695312
95,0,5,3,-1,9.39689826965332,19.51740264892578
96,0,6,5,-1,9.311727523803711,20.35768699645996
97,0,4,5,-1,7.031088829040527,17.155189514160156
98,0,4,5,-1,7.355409145355225,14.625015258789062
99,0,4,5,-1,10.115002632141113,10.547760963439941
100,0,4,3,-1,8.957921981811523,7.254570484161377
101,0,4,6,-1,8.93748950958252,5.8805789947509775
102,0,5,3,-1,5.927432537078857,5.366508483886719
103,0,5,6,-1,8.460375785827637,6.195205211639404
104,0,5,4,-1,9.870621681213379,20.34239959716797
105,0,4,5,-1,6.740553379058838,5.862612247467041
106,0,5,4,-1,8.444551467895508,8.17924976348877
107,0,4,4,-1,8.908555030822754,15.762969970703125
108,0,5,5,-1,8.014062881469727,8.87813949584961
109,0,4,6,-1,7.078637599945068,12.67768383026123
110,2,5,6,-1,8.520073890686035,5.305447101593018
111,0,4,4,-1,8.48477840423584,9.850244522094727
112,0,4,4,-1,8.01334285736084,6.444046497344971
113,0,4,2,-1,7.546329975128174,12.945441246032715
114,0,4,5,-1,9.958125114440918,9.528321266174316
115,0,4,6,-1,9.776817321777344,19.530906677246094
116,0,4,4,-1,7.312942028045654,9.239054679870605
117,0,4,7,-1,8.763309478759766,21.910228729248047
118,0,4,3,-1,8.418069839477539,19.204376220703125
119,0,5,7,-1,8.470473289489746,17.95568084716797
120,0,4,6,-1,8.690054893493652,15.95430374145508
121,0,4,5,-1,9.256227493286133,9.414875984191895
122,0,5,4,-1,8.722099304199219,8.714441299438477
123,3,4,4,-1,5.907581329345703,1.6504483222961421
124,0,4,4,-1,7.5487542152404785,6.712676525115967
125,0,5,5,-1,8.667542457580566,4.467732906341553
126,0,4,3,-1,8.364084243774414,12.42403793334961
127,0,4,6,-1,8.208935737609863,18.98705291748047
128,1,4,7,-1,9.255661964416504,10.740260124206543
129,0,4,5,-1,8.63740062713623,20.4698429107666
130,0,5,3,-1,7.974795341491699,17.845264434814453
131,0,5,5,-1,7.72231388092041,13.631746292114258
132,0,4,5,-1,8.124757766723633,7.9078264236450195
133,0,4,3,-1,7.7967915534973145,15.70851993560791
134,0,4,6,-1,8.54847240447998,5.817404270172119
135,0,4,5,-1,9.078659057617188,18.881101608276367
136,0,5,6,-1,10.805323600769043,11.069825172424316
137,0,4,5,-1,7.730598449707031,16.03976058959961
138,0,4,3,-1,6.989626884460449,4.034087181091309
139,0,4,7,-1,8.632434844970703,9.250164985656738
